			
churrasco,churrasqueira,fazer no churrasco	/<span class="ipa dipa">ˈbɑr·bɪˌkju</span>/	[sound:cambridge-barbecue.mp3]	a party at which you cook food over a fire outdoors
tropas	/<span class="ipa dipa">trups</span>/	[sound:cambridge-troops.mp3]	soldiers
			
			
			
			
dedicar-se a,perseguir	/<span class="ipa dipa">pərˈsu</span>/	[sound:cambridge-pursue.mp3]	to try to do something over a period of time
psicótico	/<span class="ipa dipa">-ˈkɑː.t̬ɪk</span>/	[sound:cambridge-psychotic.mp3]	suffering from psychosis (= severe mental disease)
			
			
			
tossir,tosse	/<span class="ipa dipa">kɔf</span>/	[sound:cambridge-cough.mp3]	to make air come out of your throat with a short sound
			
			
			
			
			
ressentir-se de,ofender-se por,levar a mal	/<span class="ipa dipa">rɪˈzent</span>/	[sound:cambridge-resent.mp3]	to feel angry and upset about an unfair situation
			
			
			
calouro,-a	/<span class="ipa dipa">ˈfreʃ·mən</span>/	[sound:cambridge-freshman.mp3]	a student in his or her first year of high school or college
inveja,invejar,ter inveja de	/<span class="ipa dipa">ˈen·vi</span>/	[sound:cambridge-eus71595.mp3]	the feeling of wanting something that someone else has
afogar(-se)	/<span class="ipa dipa">drɑʊn</span>/	[sound:cambridge-drown.mp3]	to die because you are underwater and cannot breathe, or to kill someone in this way
			
químico,substância química	/<span class="ipa dipa">ˈkem·ɪ·kəl</span>/	[sound:cambridge-chemical.mp3]	relating to chemistry or chemicals
ramo,filial,agência	/<span class="ipa dipa">bræntʃ</span>/	[sound:cambridge-branch.mp3]	one of the many parts of a tree that grow out from the main part
			
			
			
sofá	/<span class="ipa dipa">ˈsoʊ·fə</span>/	[sound:cambridge-sofa.mp3]	a large, comfortable seat for more than one person
cientista	/<span class="ipa dipa">ˈsɑɪ·ən·t̬ɪst</span>/	[sound:cambridge-eus74100.mp3]	someone who studies science or works in science
pôster	/<span class="ipa dipa">ˈpoʊ·stər</span>/	[sound:cambridge-poster.mp3]	a large, printed picture or notice that you put on a wall
			
			
			
			
sua/vossa alteza	/<span class="ipa dipa">ˈhɑɪ·nəs</span>/	[sound:cambridge-highness.mp3]	used when you are speaking about or to a royal person
escorrer,drenar,ralo	/<span class="ipa dipa">dreɪn</span>/	[sound:cambridge-drain.mp3]	to remove the liquid from something by pouring it away
cais do porto,doca,embarcadouro,o banco dos réus,atracar,entrar no cais do porto	/<span class="ipa dipa">dɑk</span>/	[sound:cambridge-doc.mp3]	the place where ships stop and goods are taken off or put on
			
			
bem-estar,assistência,bolsa-família	/<span class="ipa dipa">ˈwel·feər</span>/	[sound:cambridge-welfare.mp3]	A person’s welfare is his or her health and happiness.
			
o(s)/a(s) deles/delas	/<span class="ipa dipa">ðeərz</span>/	[sound:cambridge-theirs.mp3]	the things that belong or relate to them
estatísticas	/<span class="ipa dipa">stæt</span>/	[sound:cambridge-cdo0318usstat4730.mp3]	information based on a study of the number of times something happens or is present, or other facts relating to numbers
barraca,banca,baia,boxe,a plateia,morrer	/<span class="ipa dipa">stɔl</span>/	[sound:cambridge-stall.mp3]	a small space with a table and an open front from which things are sold
			
um tanto,bastante	/<span class="ipa dipa">ˈsʌm·hwɑt</span>, <span class="ipa dipa">ˈsʌm·hwʌt</span>/	[sound:cambridge-somewhat.mp3]	rather
desacompanhado,solo	/<span class="ipa dipa">ˈsoʊ·loʊ</span>/	[sound:cambridge-solo.mp3]	done alone by one person only
			
			
psicologia			→  psychology 
			
			
jazz	/<span class="ipa dipa">dʒæz</span>/	[sound:cambridge-jazz.mp3]	music with a strong beat that people often play without looking at written music
gavião	/<span class="ipa dipa">hɔk</span>/	[sound:cambridge-hawk.mp3]	a large bird that kills small animals for food
			
			
			
barba	/<span class="ipa dipa">bɪərd</span>/	[sound:cambridge-beard.mp3]	the hair that grows on a man’s chin (= the bottom of his face)
álbum	/<span class="ipa dipa">ˈæl·bəm</span>/	[sound:cambridge-album.mp3]	a group of songs or pieces of music on a CD, disk, etc.
xixi,fazer xixi	/<span class="ipa dipa">wi</span>/	[sound:cambridge-we.mp3]	If someone has a wee, they urinate.
compreensível	/<span class="ipa dipa">ˌʌn·dərˈstæn·də·bəl</span>/	[sound:cambridge-understandable.mp3]	An understandable feeling or action is one that you would expect in the situation.
ser incapaz de fazer algo	/<span class="ipa dipa">ʌnˈeɪ·bəl</span>/	[sound:cambridge-unable.mp3]	to not be able to do something
			
teatro	/<span class="ipa dipa">ˈθiː.ə.t̬ɚ</span>/	[sound:cambridge-eus74534.mp3]	a building with a stage where people go to watch plays
conseguir,ter êxito,ser bem-sucedido	/<span class="ipa dipa">səkˈsid</span>/	[sound:cambridge-succeed.mp3]	to do something good that you have been trying to do
mexer,misturar,agitar-se,mexer-se,movimentar-se,mexida,misturada	/<span class="ipa dipa">stɜr</span>/	[sound:cambridge-stir.mp3]	to mix food or liquid by moving a spoon round and round in it
			
descontraído,relaxado	/<span class="ipa dipa">rɪˈlækst</span>/	[sound:cambridge-usl30282.mp3]	feeling happy and comfortable because nothing is worrying you
			
			
gratidão	/<span class="ipa dipa">ˈɡræt̬·ɪˌtud</span>/	[sound:cambridge-gratitude.mp3]	a feeling of being grateful to someone who has done something good for you
fiel,fidelidade	/<span class="ipa dipa">ˈfeɪθ·fəl</span>/	[sound:cambridge-faithful.mp3]	always liking and supporting someone or something
			
caixa,caixão,lata,cesto	/<span class="ipa dipa">bɪn</span>/	[sound:cambridge-bin.mp3]	a large container that is used to store things
sotaque,acento gráfico	/<span class="ipa dipa">ˈæk·sent</span>/	[sound:cambridge-accent.mp3]	the way that someone speaks, showing where they come from
zíper,fechar com zíper	/<span class="ipa dipa">zɪp</span>/	[sound:cambridge-zip.mp3]	a thing for fastening clothes, bags, etc., consisting of two rows of very small parts that connect together
			
			
concha,casca,granada,projétil,obus	/<span class="ipa dipa">ʃel</span>/	[sound:cambridge-shell.mp3]	the hard outer covering of some creatures
			
apesar de algo	/<span class="ipa dipa">rɪˈɡɑrd·ləs</span>/	[sound:cambridge-regardless.mp3]	despite something
corrida	/<span class="ipa dipa">ˈreɪ·sɪŋ</span>/	[sound:cambridge-racing.mp3]	the activity or sport in which people, animals, or vehicles race against each other
			
			
estar localizado,localizar	/<span class="ipa dipa">ˈloʊ·keɪt</span>/	[sound:cambridge-locate.mp3]	to be in a particular place
inevitável,inevitavelmente	/<span class="ipa dipa">ɪˈnev·ɪ·t̬ə·bəl</span>/	[sound:cambridge-eus72405.mp3]	If something is inevitable, you cannot avoid or stop it.
grifo	/<span class="ipa dipa">ˈɡrɪf.ɪn</span>/	[sound:cambridge-usgreen027.mp3]	an imaginary creature with the head and wings of an eagle and the body of a lion
			
			
ação,feito,façanha	/<span class="ipa dipa">did</span>/	[sound:cambridge-deed.mp3]	something that you do
			
			
			
do oeste,ocidental,filme de faroeste	/<span class="ipa dipa">ˈwes·tərn</span>/	[sound:cambridge-western.mp3]	in or from the west part of an area
			
			
			
ovelha	/<span class="ipa dipa">ʃip</span>/	[sound:cambridge-sheep.mp3]	a farm animal whose skin is covered with wool
decisão,acordo,assentamento,colônia	/<span class="ipa dipa">ˈset̬·<span class="sp dsp">ə</span>l·mənt</span>/	[sound:cambridge-settlement.mp3]	an official agreement that finishes an argument
rochoso	/<span class="ipa dipa">ˈrɑ·ki</span>/	[sound:cambridge-rocky.mp3]	with lots of rocks
penhoar,robe	/<span class="ipa dipa">roʊb</span>/	[sound:cambridge-robe.mp3]	a piece of clothing like a long coat that you wear at home when you are not dressed
aposentado	/<span class="ipa dipa">-ˈtaɪrd</span>/	[sound:cambridge-retired.mp3]	If someone is retired, they have stopped working permanently, usually because of age.
poeta	/<span class="ipa dipa">ˈpoʊ·ɪt</span>/	[sound:cambridge-eus75874.mp3]	someone who writes poems
ser contra algo	/<span class="ipa dipa">əˈpoʊzd</span>/	[sound:cambridge-usl30248.mp3]	to disagree with a plan or activity
notável,marcado,notavelmente	/<span class="ipa dipa">mɑːrkt</span>/	[sound:cambridge-marked.mp3]	A marked change or difference in behaviour or in a situation is very obvious or noticeable.
			
			
fofoca,fofocar,mexericar	/<span class="ipa dipa">ˈɡɑ·sɪp</span>/	[sound:cambridge-eus75777.mp3]	conversation about other people’s private lives that might not be true
			
determinar	/<span class="ipa dipa">-ˈtɝː-</span>/	[sound:cambridge-determine.mp3]	to control or influence something directly, or to decide what will happen
			
maquiagem,cosméticos	/<span class="ipa dipa">kɑzˈmet̬·ɪks</span>/	[sound:cambridge-uszzzzc039.mp3]	substances that you put on your face or body to make you look better
centavo	/<span class="ipa dipa">sent</span>/	[sound:cambridge-cent.mp3]	a coin with a low value that is used in some countries
			
delicado,difícil,complicado	/<span class="ipa dipa">ˈtrɪk·i</span>/	[sound:cambridge-tricky.mp3]	difficult
surpreendente	/<span class="ipa dipa">sərˈprɑɪ·zɪŋ</span>/	[sound:cambridge-surprising.mp3]	not expected and making someone feel surprised
duro,rígido,enrijecido,rigidamente,rigidez,dureza	/<span class="ipa dipa">stɪf</span>/	[sound:cambridge-stiff.mp3]	hard and difficult to bend or move
sincero	/<span class="ipa dipa">sɪnˈsɪər</span>/	[sound:cambridge-sincere.mp3]	honest and saying what you really feel or believe
escudo,proteger	/<span class="ipa dipa">ʃild</span>/	[sound:cambridge-shield.mp3]	a large, flat object that soldiers hold in front of their bodies to protect themselves
apressado	/<span class="ipa dipa">rʌʃt</span>/	[sound:cambridge-uscld2s072.mp3]	done in a hurry, or feeling that you must do something quickly
arroz	/<span class="ipa dipa">rɑɪs</span>/	[sound:cambridge-rice.mp3]	small grains from a plant that are cooked and eaten
recomeçar	/<span class="ipa dipa">rɪˈzum</span>/	[sound:cambridge-eus73965.mp3]	If an activity resumes, or if you resume it, it starts again.
			
geladeira,refrigerador	/<span class="ipa dipa">rɪˈfrɪdʒ·əˌreɪ·t̬ər</span>/	[sound:cambridge-refrigerator.mp3]	a large container that uses electricity to keep food cold
referência	/<span class="ipa dipa">ˈref·ər·əns</span>/	[sound:cambridge-reference.mp3]	a letter that is written by someone who knows you to say if you are suitable for a job or course
			
			
			
			
palpite,curvar(-se)		[sound:cambridge-hunch.mp3]	an idea that is based on feeling and for which there is no proof
neblina,névoa,nebuloso	/<span class="ipa dipa">fɔɡ</span>, <span class="ipa dipa">fɑɡ</span>/	[sound:cambridge-eus75754.mp3]	a thick cloud close to the ground that makes it difficult to see
			
			
coroa	/<span class="ipa dipa">krɑʊn</span>/	[sound:cambridge-crown.mp3]	a round object made of gold and jewels (= valuable stones) that a king or queen wears on his or her head
cooperação	/<span class="ipa dipa">koʊˌɑ·pəˈreɪ·ʃən</span>/	[sound:cambridge-cooperation.mp3]	the activity of working together with someone or doing what they ask you to do
latão	/<span class="ipa dipa">bræs</span>/	[sound:cambridge-brass.mp3]	a shiny, yellow metal
exato,preciso,precisamente,exatamente	/<span class="ipa dipa">ˈæk·jər·ət</span>/	[sound:cambridge-accurate.mp3]	correct or exact
			
			
			
sofisticado	/<span class="ipa dipa">-t̬ɪd</span>/	[sound:cambridge-sophisticated.mp3]	having a good understanding of the way people behave and/or a good knowledge of culture and fashion
			
religião	/<span class="ipa dipa">rɪˈlɪdʒ·ən</span>/	[sound:cambridge-religion.mp3]	the belief in a god or gods, or a particular system of belief in a god or gods
bagagem	/<span class="ipa dipa">ˈlʌɡ·ɪdʒ</span>/	[sound:cambridge-luggage.mp3]	bags that you carry with you when you travel
forma abreviada de “will”	/<span class="ipa dipa"><span class="sp dsp">ə</span>l</span>/	[sound:cambridge-uslitig007.mp3]	short form of will
limão-siciliano	/<span class="ipa dipa">ˈlem·ən</span>/	[sound:cambridge-lemon.mp3]	an oval, yellow fruit that has sour juice
investigar,investigação	/<span class="ipa dipa">ɪnˈves·tɪˌɡeɪt</span>/	[sound:cambridge-investigate.mp3]	to try to get all the facts about something, especially a crime or accident
fazer excursão a pé,caminhar,excursionista,andarilho,excursão a pé,caminhada	/<span class="ipa dipa">hɑɪk</span>/	[sound:cambridge-hike.mp3]	to walk a long distance, especially in the country
explorar,exploração	/<span class="ipa dipa">ɪkˈsplɔr</span>/	[sound:cambridge-explore.mp3]	to go around a place where you have never been in order to find out what is there
emoção	/<span class="ipa dipa">ɪˈmoʊ·ʃən</span>/	[sound:cambridge-eus71515.mp3]	a strong feeling such as love or anger
dragão	/<span class="ipa dipa">ˈdræɡ·ən</span>/	[sound:cambridge-dragon.mp3]	a big imaginary creature that breathes out fire
enseada,riacho		[sound:cambridge-creak.mp3]	a narrow area of water that flows into the land from the sea, a lake, etc.
			
			
			
cereja	/<span class="ipa dipa">ˈtʃer·i</span>/	[sound:cambridge-cherry.mp3]	a small, round, red or black fruit with a large seed inside
			
			
ácido	/<span class="ipa dipa">ˈæs·ɪd</span>/	[sound:cambridge-acid.mp3]	a liquid that burns or dissolves things
			
			
			
			
			
reconsiderar,pensar de novo	/<span class="ipa dipa">-kɑːnˈsɪd.ɚ</span>/	[sound:cambridge-reconsider.mp3]	to think again about a decision or opinion and decide if you want to change it
			
inspiração	/<span class="ipa dipa">ˌɪn·spəˈreɪ·ʃən</span>/	[sound:cambridge-inspiration.mp3]	someone or something that gives you ideas for doing something
			
geek	/<span class="ipa dipa">ɡik</span>/	[sound:cambridge-usgecko002.mp3]	someone who likes a particular subject a lot and is not fashionable
assustador	/<span class="ipa dipa">ˈfrɑɪ·t̬<span class="sp dsp">ə</span>n·ɪŋ</span>/	[sound:cambridge-frightening.mp3]	making you feel afraid or nervous
festival,festa (religiosa)	/<span class="ipa dipa">ˈfes·tə·vəl</span>/	[sound:cambridge-festival.mp3]	a series of special events or performances
			
dar calafrios em alguém			to make someone feel frightened or nervous
fórum	/<span class="ipa dipa">ˈkɔrtˌhɑʊs</span>/	[sound:cambridge-uscount021.mp3]	a building with one or more rooms in it where legal trials happen
acampamento	/<span class="ipa dipa">ˈkæm·pɪŋ</span>/	[sound:cambridge-camping.mp3]	the activity staying in a tent for a holiday
assistência,ajuda	/<span class="ipa dipa">əˈsɪs·təns</span>/	[sound:cambridge-assistance.mp3]	help
afeto	/<span class="ipa dipa">əˈfek·ʃən</span>/	[sound:cambridge-affection.mp3]	a feeling of liking or loving someone, or the things you do to show this
jurar,promessa		[sound:cambridge-vow.mp3]	to make a determined decision or promise to do something
			
protesto	/<span class="ipa dipa">ˈproʊ·test</span>/	[sound:cambridge-protest_01_00.mp3]	an act of showing that you strongly disagree with something, often by standing somewhere and shouting, carrying signs, etc.
ficar preso	/<span class="ipa dipa">lɑdʒ</span>/	[sound:cambridge-lodge.mp3]	to become stuck somewhere
corte de cabelo	/<span class="ipa dipa">ˈheərˌkʌt</span>/	[sound:cambridge-eus72123.mp3]	an act of having your hair cut
			
eterno	/<span class="ipa dipa">ɪˈtɜr·n<span class="sp dsp">ə</span>l</span>/	[sound:cambridge-eus75715.mp3]	continuing forever
redação,ensaio,trabalho escrito	/<span class="ipa dipa">ˈes·eɪ</span>/	[sound:cambridge-essay.mp3]	a short piece of writing about a subject, especially one written by a student
presidente	/<span class="ipa dipa">ˈtʃer.mən</span>/	[sound:cambridge-uscld01834.mp3]	a person in charge of a meeting or organization
			
			
			
ambiente,vibrafone		[sound:cambridge-ca2us104.mp3]	the mood or character of a place, situation, or piece of music
haras,plantel,gatão,cravo,tacha,piercing,botão de colarinho		[sound:cambridge-stud.mp3]	a group of animals, especially high-quality horses, kept for breeding
			
marinheiro,marujo,navegante	/<span class="ipa dipa">ˈseɪ·lər</span>/	[sound:cambridge-sailor.mp3]	someone who works on ships or boats, or who sails as a sport
			
recibo	/<span class="ipa dipa">rɪˈsit</span>/	[sound:cambridge-receipt.mp3]	a piece of paper that proves that you have received goods or money
operador,-ora,empresa,telefonista	/<span class="ipa dipa">ˈɑ·pəˌreɪ·t̬ər</span>/	[sound:cambridge-usl30246.mp3]	someone whose job is to control a machine or vehicle
			
			
			
			
			
cabra	/<span class="ipa dipa">ɡoʊt</span>/	[sound:cambridge-goat.mp3]	an animal with horns that is kept for the milk it makes
exclusivo	/<span class="ipa dipa">ɪksˈklu·sɪv</span>/	[sound:cambridge-exclusive.mp3]	expensive and only for people who are rich or important
destruidor,destrutivo	/<span class="ipa dipa">dɪˈstrʌk.tɪv</span>/	[sound:cambridge-destructive.mp3]	causing, or able to cause, damage
definir	/<span class="ipa dipa">dɪˈfɑɪn</span>/	[sound:cambridge-eus75543.mp3]	to say exactly what something means
derrotar,vencer,derrota	/<span class="ipa dipa">dɪˈfit</span>/	[sound:cambridge-eus75529.mp3]	to win against someone in a fight or competition
bochecha,atrevimento,cara de pau	/<span class="ipa dipa">tʃik</span>/	[sound:cambridge-cheek.mp3]	one of the two soft parts of your face below your eyes
adorar	/<span class="ipa dipa">əˈdɔr</span>/	[sound:cambridge-adore.mp3]	to love someone or something very much
adotar	/<span class="ipa dipa">əˈdɑpt</span>/	[sound:cambridge-adopt.mp3]	to take someone else’s child into your family and legally become the parent of that child
guerreiro,-a	/<span class="ipa dipa">ˈwɔr·i·ər</span>/	[sound:cambridge-warrior.mp3]	a person who has experience and skill in fighting in a war, especially in the past
			
			
			
			
calção,calças curtas,short,cueca	/<span class="ipa dipa">ʃɔrts</span>/	[sound:cambridge-shorts.mp3]	a very short pair of trousers that stop above the knees
			
			
parente	/<span class="ipa dipa">ˈrel·ə·t̬ɪv</span>/	[sound:cambridge-eus73920.mp3]	someone in your family
lagoa,pequeno lago	/<span class="ipa dipa">pɑnd</span>/	[sound:cambridge-pond.mp3]	a small area of water
nono	/<span class="ipa dipa">nɑɪnθ</span>/	[sound:cambridge-ninth.mp3]	9th written as a word
			
			
			
massa	/<span class="ipa dipa">doʊ</span>/	[sound:cambridge-doe.mp3]	a thick mixture of flour and liquid used to make foods such as bread and pastry
			
			
			
			
barril,tonel,cano (de arma)	/<span class="ipa dipa">ˈbær·əl</span>/	[sound:cambridge-barrel.mp3]	a large, round container for storing liquids such as oil or wine
			
enfiar	/<span class="ipa dipa">tʌk</span>/	[sound:cambridge-tuck.mp3]	to push a loose piece of clothing or material somewhere to make it tidy
passado e particípio passado de “sneak”		[sound:cambridge-snuck.mp3]	past simple and past participle of  sneak 
ligeiro,leve,delgado,miúdo	/<span class="ipa dipa">slɑɪt</span>/	[sound:cambridge-usb03202.mp3]	small and not important
			
na parte de trás,traseiro,posterior,criar	/<span class="ipa dipa">rɪər</span>/	[sound:cambridge-rear.mp3]	the back part of something
premente		[sound:cambridge-pressing.mp3]	urgent or needing to be dealt with immediately
			
romance,novo,inusitado	/<span class="ipa dipa">ˈnɑ·vəl</span>/	[sound:cambridge-novel.mp3]	a book that tells a story about people and things that are not real
			
magnífico,majestoso,maravilhoso,magnificamente	/<span class="ipa dipa">mæɡˈnɪf·ə·sənt</span>/	[sound:cambridge-magnificent.mp3]	very good or very beautiful
			
			
lamber,chupar	/<span class="ipa dipa">lɪk</span>/	[sound:cambridge-lick.mp3]	to move your tongue across something
preguiçoso,preguiça	/<span class="ipa dipa">ˈleɪ·zi</span>/	[sound:cambridge-lazy.mp3]	Someone who is lazy does not like working.
deusa	/<span class="ipa dipa">ˈɡɑ·dəs</span>/	[sound:cambridge-uscld01863.mp3]	a female spirit that people pray to
magnífico,glorioso	/<span class="ipa dipa">ˈɡlɔr·i·əs</span>/	[sound:cambridge-glorious.mp3]	beautiful or very good
noiva	/<span class="ipa dipa">ˌfi·ɑnˈseɪ</span>, <span class="ipa dipa">fiˈɑn·seɪ</span>/	[sound:cambridge-fiance_01_00.mp3]	Your fiancée is the woman that you are going to marry.
candidato,-a	/<span class="ipa dipa">ˈkæn·dəˌdeɪt</span>/	[sound:cambridge-eus70677.mp3]	a person who takes part in an election
tijolo	/<span class="ipa dipa">brɪk</span>/	[sound:cambridge-brick.mp3]	a hard, rectangular block used for building walls
			
			
			
			
			
adolescente		[sound:cambridge-teen_teenager.mp3]	→  teenage 
bolsa de estudos	/<span class="ipa dipa">ˈskɑ·lərˌʃɪp</span>/	[sound:cambridge-scholarship.mp3]	an amount of money given to a person by an organization to pay for their education
são	/<span class="ipa dipa">seɪn</span>/	[sound:cambridge-sane.mp3]	having a healthy mind
prévio,anterior	/<span class="ipa dipa">ˈpri·vi·əs</span>/	[sound:cambridge-previous.mp3]	existing or happening before this one
			
reino,o reino animal/vegetal	/<span class="ipa dipa">ˈkɪŋ·dəm</span>/	[sound:cambridge-kingdom.mp3]	a country with a king or queen
bondade,gentileza	/<span class="ipa dipa">ˈkɑɪnd·nəs</span>/	[sound:cambridge-kindness.mp3]	behaviour that is kind
			
			
			
ensolarado	/<span class="ipa dipa">ˈsʌn·i</span>/	[sound:cambridge-sunny.mp3]	bright because of light from the sun
			
			
			
colchão	/<span class="ipa dipa">ˈmæt·rɪs</span>/	[sound:cambridge-mattress.mp3]	the soft part of a bed that you lie on
			
sala	/<span class="ipa dipa">lɑʊndʒ</span>/	[sound:cambridge-lounge.mp3]	a room with chairs where you can sit and relax
lagosta	/<span class="ipa dipa">ˈlɑb·stər</span>/	[sound:cambridge-lobster.mp3]	a sea animal that has two claws (= sharp, curved parts) and eight legs, or the meat of this animal
			
etiqueta,marca,grife,rotular,tachar alguém de	/<span class="ipa dipa">ˈleɪ·bəl</span>/	[sound:cambridge-label.mp3]	a piece of paper or material that is attached to something and gives you information about it
de forma mais importante,o que é mais importante	/<span class="ipa dipa">ɪmˈpɔr·t<span class="sp dsp">ə</span>nt·li</span>/	[sound:cambridge-importantly.mp3]	in a way that is important
luva	/<span class="ipa dipa">ɡlʌv</span>/	[sound:cambridge-glove.mp3]	a piece of clothing that covers your fingers and hand
			
			
decepção	/<span class="ipa dipa">ˌdɪs·əˈpɔɪnt·mənt</span>/	[sound:cambridge-eus71295.mp3]	the feeling of being disappointed
condomínio,apartamento em condomínio	/<span class="ipa dipa">ˈkɑːn.doʊ</span>/	[sound:cambridge-condo.mp3]	a  condominium 
cemitério	/<span class="ipa dipa">ˈsem·ɪˌter·i</span>/	[sound:cambridge-cemetery.mp3]	a place where dead people are buried
			
			
			
			
colher	/<span class="ipa dipa">spun</span>/	[sound:cambridge-spoon.mp3]	an object with a handle and a round, curved part at one end, used for eating and serving food
gritar alto,guinchar,grito penetrante,guincho	/<span class="ipa dipa">skritʃ</span>/	[sound:cambridge-screech.mp3]	to make an unpleasant, high, loud sound
satisfação	/<span class="ipa dipa">ˌsæt̬·əsˈfæk·ʃən</span>/	[sound:cambridge-satisfaction.mp3]	a good feeling because you have done something well
			
			
			
freira	/<span class="ipa dipa">nʌn</span>/	[sound:cambridge-none.mp3]	a member of a group of religious women who live away from other people
marinha,azul-marinho	/<span class="ipa dipa">ˈneɪ·vi</span>/	[sound:cambridge-navy.mp3]	the part of a country’s armed forces that is trained to operate at sea
			
			
			
elefante	/<span class="ipa dipa">ˈel·ə·fənt</span>/	[sound:cambridge-eus75655.mp3]	a very large, grey animal with big ears and a very long nose
			
dedicado,exclusivo	/<span class="ipa dipa">-t̬ɪd</span>/	[sound:cambridge-dedicated.mp3]	believing that something is very important and giving a lot of time and energy to it
			
certidão,certificado	/<span class="ipa dipa">sərˈtɪf·ɪ·kət</span>/	[sound:cambridge-certificate.mp3]	an official document that gives details to show that something is true
			
anual,anualmente	/<span class="ipa dipa">ˈæn·ju·əl</span>/	[sound:cambridge-annual.mp3]	happening once a year
verme	/<span class="ipa dipa">wɜrm</span>/	[sound:cambridge-worm.mp3]	a small creature with a long, thin, soft body and no legs
tique-taque,tique,fazer tique-taque,ticar	/<span class="ipa dipa">tɪk</span>/	[sound:cambridge-tic.mp3]	the sound that a clock or watch makes every second
			
primordial	/<span class="ipa dipa">ˈprɑɪ·mer·i</span>, <span class="ipa dipa">ˈprɑɪ·mə·ri</span>/	[sound:cambridge-primary.mp3]	most important
cera,encerar,dar brilho em	/<span class="ipa dipa">ˈpɑ·lɪʃ</span>/	[sound:cambridge-polish.mp3]	a substance that you rub on something in order to make it shine
			
			
alvoroço,confusão,fazer uma cena,dar muita atenção a alguém,preocupar-se (com ninharias)	/<span class="ipa dipa">fʌs</span>/	[sound:cambridge-fuss.mp3]	excitement or worry about something that is not important
			
defensivo,na defensiva,defensivamente		[sound:cambridge-eus75537.mp3]	used to protect someone or something against attack
			
competir,disputar,concorrer	/<span class="ipa dipa">kəmˈpit</span>/	[sound:cambridge-compete.mp3]	to try to win a competition
			
arbusto,touceira,matagal	/<span class="ipa dipa">bʊʃ</span>/	[sound:cambridge-bush.mp3]	a short, thick plant with a lot of branches
balão,inflar-se,inchar-se	/<span class="ipa dipa">bəˈlun</span>/	[sound:cambridge-balloon.mp3]	a thin rubber thing that you blow air into or fill with light gas until it is round, used as a decoration or a toy
			
iatismo,vela	/<span class="ipa dipa">ˈseɪ·lɪŋ</span>/	[sound:cambridge-sailing.mp3]	a sport using boats with sails
contanto que,desde que	/<span class="ipa dipa">prəˈvɑɪ·dɪŋ</span>/		only if
			
			
por sorte	/<span class="ipa dipa">ˈlʌk·ə·li</span>/	[sound:cambridge-luckily.mp3]	happening because of good luck
			
			
arquivamento (de documentos)	/<span class="ipa dipa">ˈfɑɪ·lɪŋ</span>/	[sound:cambridge-filing.mp3]	the activity of putting documents, electronic information, etc. into files
depressão	/<span class="ipa dipa">dɪˈpreʃ·ən</span>/	[sound:cambridge-depression.mp3]	a feeling of sadness, or a mental illness that makes you feel very sad
			
consideração,levar algo em consideração,atenção,respeito	/<span class="ipa dipa">kənˌsɪd·əˈreɪ·ʃən</span>/	[sound:cambridge-consideration.mp3]	something that you have to think about when you make decisions
consciência,perder/retomar a consciência	/<span class="ipa dipa">ˈkɑn·ʃəs·nəs</span>/	[sound:cambridge-consciousness.mp3]	the state of being awake and being able to think and notice things
			
			
inocência	/<span class="ipa dipa">ˈɪn·ə·səns</span>/	[sound:cambridge-innocence.mp3]	the fact of not having committed a crime
indicar,sinalizar,dar seta	/<span class="ipa dipa">ˈɪn·dɪˌkeɪt</span>/	[sound:cambridge-indicate.mp3]	to show that something exists or is true
			
			
			
			
testa	/<span class="ipa dipa">ˈfɑr·əd</span>, <span class="ipa dipa">ˈfɔrˌhed</span>/	[sound:cambridge-forehead.mp3]	the part of your face between your eyes and your hair
			
			
			
agressivo,agressivamente,agressividade,agressão	/<span class="ipa dipa">əˈɡres·ɪv</span>/	[sound:cambridge-aggressive.mp3]	angry and violent towards another person
reboque,trailer,forma alternativa de “mobile home”: casa móvel	/<span class="ipa dipa">ˈtreɪ·lər</span>/	[sound:cambridge-trailer.mp3]	a container with wheels that can be pulled by a car or a truck
			
bater com força	/<span class="ipa dipa">slæm</span>/	[sound:cambridge-eus74269.mp3]	to close with great force, or to make something close with great force
			
aposentadoria	/<span class="ipa dipa">rɪˈtɑɪər·mənt</span>/	[sound:cambridge-retirement.mp3]	the period of your life after you have stopped working
			
intrometer-se,meter o nariz	/<span class="ipa dipa">prɑɪ</span>/	[sound:cambridge-pry.mp3]	to try to discover private things about people
pornografia,pornográfico			informal for  pornography 
			
estreito	/<span class="ipa dipa">ˈnær·oʊ</span>/	[sound:cambridge-eus73161.mp3]	being only a small distance from one side to the other
			
			
informar	/<span class="ipa dipa">ɪnˈfɔrm</span>/	[sound:cambridge-inform.mp3]	to tell someone about something
honorário,taxa	/<span class="ipa dipa">fi</span>/	[sound:cambridge-fee.mp3]	an amount of money that you pay to do or use something
			
incentivar,encorajar,animar,estimular	/<span class="ipa dipa">ɪnˈkɜr·ɪdʒ</span>, <span class="ipa dipa">ɪnˈkʌr·ɪdʒ</span>/	[sound:cambridge-eus71530.mp3]	to say good things to someone that will make them confident about doing something
passado e particípio passado de “dig”	/<span class="ipa dipa">dʌɡ</span>/	[sound:cambridge-dug.mp3]	past tense and past participle of dig
encantado,satisfeitíssimo	/<span class="ipa dipa">dɪˈlɑɪ·t̬ɪd</span>/	[sound:cambridge-delighted.mp3]	very pleased
